,gen,importancia
5947,Glyma.20G118700,4.008383677854134e-05
5948,Glyma.05G034900,4.0081905227957214e-05
5949,Glyma.U031408,4.007969410373983e-05
5950,Glyma.02G131600,4.007783345353462e-05
5951,Glyma.19G113500,4.007120928885327e-05
5952,Glyma.02G263300,4.006180010626046e-05
5953,Glyma.10G212500,4.005929885695202e-05
5954,Glyma.03G017300,4.004646981350637e-05
5955,Glyma.07G028900,4.0033670211521204e-05
5956,Glyma.20G243800,4.001791954770079e-05
5957,Glyma.18G111100,4.001404030805679e-05
5958,Glyma.16G007550,3.999631067227555e-05
5959,Glyma.05G074400,3.999227426031178e-05
5960,Glyma.13G141400,3.9989956105454526e-05
5961,Glyma.15G030300,3.998715907428946e-05
5962,Glyma.04G199600,3.998271830816217e-05
5963,Glyma.01G219400,3.9976299995941105e-05
5964,Glyma.03G022200,3.997249145532334e-05
5965,Glyma.11G188300,3.9957349158950014e-05
5966,Glyma.06G194850,3.9953185619632676e-05
5967,Glyma.13G348800,3.994858675879597e-05
5968,Glyma.07G018100,3.994338394902455e-05
5969,Glyma.17G132000,3.991839505518765e-05
5970,Glyma.05G027300,3.989903292590893e-05
5971,Glyma.01G211700,3.987990933263318e-05
5972,Glyma.17G023000,3.986388402325755e-05
5973,Glyma.08G172700,3.9859018464682446e-05
5974,Glyma.04G089600,3.985783257084624e-05
5975,Glyma.18G172100,3.984815634442583e-05
5976,Glyma.07G026200,3.983873476999948e-05
5977,Glyma.08G035200,3.9808799494953526e-05
5978,Glyma.14G154600,3.980471766959943e-05
5979,Glyma.13G344800,3.980128260834501e-05
5980,Glyma.02G275900,3.9792150043962844e-05
5981,Glyma.13G189700,3.9781885295512785e-05
5982,Glyma.05G088952,3.9777805333132194e-05
5983,Glyma.04G051900,3.9770196899568306e-05
5984,Glyma.12G030900,3.975798918198596e-05
5985,Glyma.15G246100,3.9757951862247055e-05
5986,Glyma.09G219800,3.975280662296523e-05
5987,Glyma.15G237500,3.9746349795897836e-05
5988,Glyma.17G146600,3.972855786202908e-05
5989,Glyma.13G137700,3.972370559260499e-05
5990,Glyma.17G186351,3.972230047384265e-05
5991,Glyma.02G009100,3.970765412841853e-05
5992,Glyma.04G009300,3.9707236826493506e-05
5993,Glyma.08G069300,3.970047813734092e-05
5994,Glyma.03G073726,3.9697707266933574e-05
5995,Glyma.01G041600,3.9694079062856546e-05
5996,Glyma.03G088600,3.967923035734192e-05
5997,Glyma.10G204700,3.96781591127057e-05
5998,Glyma.13G177400,3.965722310613844e-05
5999,Glyma.01G152200,3.964869180413236e-05
6000,Glyma.13G194300,3.964545445945267e-05
6001,Glyma.16G071300,3.963840924906544e-05
6002,Glyma.04G189900,3.96345413958926e-05
6003,Glyma.07G150850,3.9627676823209144e-05
6004,Glyma.11G242500,3.962176799473305e-05
6005,Glyma.11G078700,3.96183457512905e-05
6006,Glyma.06G099501,3.9602536588591585e-05
6007,Glyma.02G254100,3.9576724358684676e-05
6008,Glyma.17G189700,3.957650678834838e-05
6009,Glyma.11G089100,3.9561715596884215e-05
6010,Glyma.17G112000,3.954777604785128e-05
6011,Glyma.10G153650,3.9529293627367206e-05
6012,Glyma.13G199600,3.952463642133996e-05
6013,Glyma.17G039500,3.952206733318545e-05
6014,Glyma.07G081600,3.9512867858313355e-05
6015,Glyma.15G011400,3.9512192667913006e-05
6016,Glyma.05G230300,3.950562220318283e-05
6017,Glyma.06G250600,3.950270189542147e-05
6018,Glyma.17G075600,3.9478750628879085e-05
6019,Glyma.12G241100,3.947338765923278e-05
6020,Glyma.07G014700,3.947305683510862e-05
6021,Glyma.10G114250,3.94714127098469e-05
6022,Glyma.17G135600,3.945568898912226e-05
6023,Glyma.10G116100,3.941859501374068e-05
6024,Glyma.06G061000,3.9416781835332075e-05
6025,Glyma.02G193700,3.9414122504306814e-05
6026,Glyma.17G236300,3.940149484765595e-05
6027,Glyma.15G054500,3.938438396485911e-05
6028,Glyma.12G229100,3.936892233814466e-05
6029,Glyma.08G090850,3.9364950756076953e-05
6030,Glyma.19G201500,3.93582781553935e-05
6031,Glyma.06G239751,3.9352437982796934e-05
6032,Glyma.05G029000,3.9347888207655315e-05
6033,Glyma.12G040000,3.93416860751833e-05
6034,Glyma.04G086600,3.934113338855809e-05
6035,Glyma.20G148000,3.9335635151382784e-05
6036,Glyma.06G207800,3.933540993639731e-05
6037,Glyma.09G031700,3.932422529997485e-05
6038,Glyma.05G168000,3.931690188163681e-05
6039,Glyma.20G098400,3.928993999541327e-05
6040,Glyma.08G366500,3.925884247896304e-05
6041,Glyma.03G231000,3.9257164210522574e-05
6042,Glyma.02G240700,3.924895664008664e-05
6043,Glyma.11G044200,3.9246541441570754e-05
6044,Glyma.03G134800,3.9235441111020086e-05
6045,Glyma.03G260200,3.923079546438045e-05
6046,Glyma.18G276700,3.92235193741539e-05
6047,Glyma.14G036700,3.9219207333752765e-05
6048,Glyma.11G226850,3.920478717206051e-05
6049,Glyma.01G046351,3.9201649719734265e-05
6050,Glyma.18G089400,3.9192426481430365e-05
6051,Glyma.19G147300,3.9190634070392975e-05
6052,Glyma.06G184500,3.917804199612907e-05
6053,Glyma.18G127050,3.917085329769741e-05
6054,Glyma.15G215800,3.9166656146211445e-05
6055,Glyma.15G153000,3.915347082775643e-05
6056,Glyma.02G246900,3.9151548496457636e-05
6057,Glyma.11G064700,3.912958363471342e-05
6058,Glyma.11G213200,3.911793871273272e-05
6059,Glyma.09G018700,3.9108275878617896e-05
6060,Glyma.15G034600,3.908641181998267e-05
6061,Glyma.06G069900,3.9081045000782574e-05
6062,Glyma.19G084700,3.907024485459641e-05
6063,Glyma.16G074500,3.906944312414234e-05
6064,Glyma.16G143700,3.906932880448748e-05
6065,Glyma.07G055300,3.90626229275916e-05
6066,Glyma.20G094150,3.9051361451417946e-05
6067,Glyma.09G133875,3.9044163859309064e-05
6068,Glyma.18G156100,3.904273129241543e-05
6069,Glyma.12G232000,3.903124519796293e-05
6070,Glyma.13G032400,3.9028825602384567e-05
6071,Glyma.15G020200,3.90208272828734e-05
6072,Glyma.16G207200,3.902052756366172e-05
6073,Glyma.18G237600,3.901138675590049e-05
6074,Glyma.12G052000,3.900213654839806e-05
6075,Glyma.06G099000,3.899653235064715e-05
6076,Glyma.11G033400,3.8992121873551915e-05
6077,Glyma.03G025900,3.898775572559489e-05
6078,Glyma.03G179400,3.898714698161111e-05
6079,Glyma.09G216600,3.897900989029344e-05
6080,Glyma.06G316100,3.8975799590247046e-05
6081,Glyma.08G024700,3.896781903599552e-05
6082,Glyma.05G007800,3.8964947892659514e-05
6083,Glyma.19G006200,3.8941002275455966e-05
6084,Glyma.02G148000,3.892183314144847e-05
6085,Glyma.03G145400,3.891221217296759e-05
6086,Glyma.03G071800,3.889425109283248e-05
6087,Glyma.05G080300,3.887398920288165e-05
6088,Glyma.09G006400,3.887134716446717e-05
6089,Glyma.02G306000,3.8870823502571126e-05
6090,Glyma.02G117800,3.886380216048084e-05
6091,Glyma.13G099400,3.885453616927303e-05
6092,Glyma.05G051700,3.885218995863653e-05
6093,Glyma.19G198500,3.883651841121413e-05
6094,Glyma.06G027000,3.8819822377231237e-05
6095,Glyma.09G114100,3.8818346932061956e-05
6096,Glyma.15G051100,3.88083045704621e-05
6097,Glyma.01G228400,3.880068782454669e-05
6098,Glyma.19G258700,3.8800491855611315e-05
6099,Glyma.16G031800,3.879768812151432e-05
6100,Glyma.14G113200,3.8796711290556666e-05
6101,Glyma.12G003700,3.8783293349711646e-05
6102,Glyma.16G006100,3.878053111223293e-05
6103,Glyma.06G082300,3.877466254291109e-05
6104,Glyma.13G303400,3.8766970683648486e-05
6105,Glyma.07G095100,3.876194060758453e-05
6106,Glyma.13G152168,3.875713486904686e-05
6107,Glyma.12G027900,3.8754889389700554e-05
6108,Glyma.07G169700,3.8751519673497576e-05
6109,Glyma.15G054200,3.875062848974221e-05
6110,Glyma.13G226000,3.8748329026329615e-05
6111,Glyma.16G107700,3.874540961826613e-05
6112,Glyma.02G083800,3.8736510256597076e-05
6113,Glyma.18G293200,3.873556919189679e-05
6114,Glyma.19G205100,3.870922910187135e-05
6115,Glyma.03G059600,3.8707488282226854e-05
6116,Glyma.05G216200,3.868573546835497e-05
6117,Glyma.18G065500,3.868460708191054e-05
6118,Glyma.09G240300,3.868300135933274e-05
6119,Glyma.06G111133,3.867472741441762e-05
6120,Glyma.11G006900,3.867127186485159e-05
6121,Glyma.09G030300,3.8667950383411035e-05
6122,Glyma.02G310800,3.864839004325793e-05
6123,Glyma.18G086350,3.8626014050114925e-05
6124,Glyma.18G189600,3.861265633148008e-05
6125,Glyma.12G227850,3.8609010850378304e-05
6126,Glyma.14G033400,3.8604497701358064e-05
6127,Glyma.20G033700,3.8604180944171435e-05
6128,Glyma.19G143600,3.858348193076843e-05
6129,Glyma.11G034300,3.856685812401e-05
6130,Glyma.14G068400,3.855427706449019e-05
6131,Glyma.14G147800,3.854549413886285e-05
6132,Glyma.17G094200,3.853825942444038e-05
6133,Glyma.10G052850,3.853209028558535e-05
6134,Glyma.16G061100,3.85310770406572e-05
6135,Glyma.15G024700,3.8528209614699975e-05
6136,Glyma.06G206900,3.851751942431259e-05
6137,Glyma.17G031500,3.851544673253379e-05
6138,Glyma.06G048500,3.851439194203923e-05
6139,Glyma.04G094000,3.8511668078246944e-05
6140,Glyma.04G073626,3.850867221926888e-05
6141,Glyma.20G159100,3.8495859735371785e-05
6142,Glyma.13G067700,3.848325898967591e-05
6143,Glyma.04G114600,3.848238418863615e-05
6144,Glyma.04G090100,3.847474298905947e-05
6145,Glyma.07G227600,3.8471134720898626e-05
6146,Glyma.10G229500,3.8469837207225984e-05
6147,Glyma.06G116000,3.846964953071149e-05
6148,Glyma.13G095200,3.845891916743141e-05
6149,Glyma.04G044300,3.845168273322e-05
6150,Glyma.08G133200,3.844414621359858e-05
6151,Glyma.15G133766,3.8421026232632796e-05
6152,Glyma.20G099400,3.8420852939841086e-05
6153,Glyma.08G134600,3.841830877404295e-05
6154,Glyma.08G116100,3.841486282595798e-05
6155,Glyma.09G183900,3.8414379636186835e-05
6156,Glyma.17G251400,3.840575545375544e-05
6157,Glyma.01G157700,3.83958555581299e-05
6158,Glyma.11G044100,3.8378380989889543e-05
6159,Glyma.03G258900,3.8368341781734834e-05
6160,Glyma.07G078600,3.834638467609575e-05
6161,Glyma.06G088800,3.834592744263186e-05
6162,Glyma.13G371600,3.834246427918921e-05
6163,Glyma.19G219100,3.833911769670223e-05
6164,Glyma.07G073100,3.833685265797263e-05
6165,Glyma.13G318200,3.8333058155545796e-05
6166,Glyma.11G140900,3.833283236628093e-05
6167,Glyma.11G132100,3.832871574879225e-05
6168,Glyma.10G015966,3.8321829432645424e-05
6169,Glyma.18G266100,3.8321198009365524e-05
6170,Glyma.10G265200,3.831658672535571e-05
6171,Glyma.17G002800,3.8307931376531046e-05
6172,Glyma.02G222800,3.8296667885642754e-05
6173,Glyma.05G172200,3.827884108746138e-05
6174,Glyma.11G244600,3.8277030778351296e-05
6175,Glyma.10G294800,3.826270835280616e-05
6176,Glyma.10G270100,3.824574147059346e-05
6177,Glyma.13G050000,3.824558291540831e-05
6178,Glyma.15G026000,3.824111908923925e-05
6179,Glyma.15G027600,3.8237160878135846e-05
6180,Glyma.02G275200,3.823324179258715e-05
6181,Glyma.06G292400,3.822265519328244e-05
6182,Glyma.12G152900,3.821508712316796e-05
6183,Glyma.03G017500,3.818470456159166e-05
6184,Glyma.09G017900,3.8180322968215726e-05
6185,Glyma.11G133800,3.817996338956411e-05
6186,Glyma.19G022400,3.816703287301203e-05
6187,Glyma.04G153800,3.8165537826885605e-05
6188,Glyma.18G273100,3.815314560769861e-05
6189,Glyma.10G093100,3.8147114715953654e-05
6190,Glyma.05G129600,3.8140292336250704e-05
6191,Glyma.16G209100,3.8137215242276243e-05
6192,Glyma.19G142000,3.813658689201924e-05
6193,Glyma.15G164300,3.812430674153309e-05
6194,Glyma.16G047950,3.812313383238864e-05
6195,Glyma.07G211400,3.811129718136295e-05
6196,Glyma.10G257250,3.810774318235952e-05
6197,Glyma.03G193500,3.8094922334764524e-05
6198,Glyma.10G136800,3.809170841135017e-05
6199,Glyma.11G251600,3.808868398127193e-05
6200,Glyma.17G229500,3.808304091590212e-05
6201,Glyma.13G056500,3.808304091590212e-05
6202,Glyma.09G091200,3.808224842361971e-05
6203,Glyma.20G160302,3.807860149127934e-05
6204,Glyma.10G120900,3.806521901832855e-05
6205,Glyma.09G163800,3.8049301357660425e-05
6206,Glyma.16G151200,3.8032532222133956e-05
6207,Glyma.05G031200,3.802514306098325e-05
6208,Glyma.07G172600,3.802276809832805e-05
6209,Glyma.07G123100,3.801885600190739e-05
6210,Glyma.18G082400,3.801374541655371e-05
6211,Glyma.05G206200,3.800175637002705e-05
6212,Glyma.16G020900,3.799362962943053e-05
6213,Glyma.07G257300,3.799362887515795e-05
6214,Glyma.03G009700,3.799163702922633e-05
6215,Glyma.16G220500,3.7990194420736394e-05
6216,Glyma.07G237700,3.798072994746233e-05
6217,Glyma.12G179700,3.797419241438677e-05
6218,Glyma.18G237000,3.797310549450879e-05
6219,Glyma.04G221450,3.796473804704994e-05
6220,Glyma.03G221600,3.796403081643256e-05
6221,Glyma.15G225300,3.7963996801053776e-05
6222,Glyma.02G305300,3.794571030686671e-05
6223,Glyma.07G199450,3.7933083494515024e-05
6224,Glyma.07G044200,3.7920470679322526e-05
6225,Glyma.20G166701,3.790668224104452e-05
6226,Glyma.13G284700,3.790096734367185e-05
6227,Glyma.02G188500,3.7900727062764676e-05
6228,Glyma.20G129400,3.789766940428526e-05
6229,Glyma.07G262500,3.7895457805207964e-05
6230,Glyma.06G234700,3.7893312920936136e-05
6231,Glyma.10G242300,3.788872354111475e-05
6232,Glyma.18G096000,3.787299686305718e-05
6233,Glyma.10G033100,3.7870023240884594e-05
6234,Glyma.14G010100,3.7867571269883566e-05
6235,Glyma.13G242700,3.7860631599935994e-05
6236,Glyma.11G015651,3.785552149991489e-05
6237,Glyma.08G243300,3.785199398461747e-05
6238,Glyma.02G059000,3.7850826049688624e-05
6239,Glyma.02G031800,3.784511994849558e-05
6240,Glyma.07G187400,3.7840314669646666e-05
6241,Glyma.15G081400,3.782737857454455e-05
6242,Glyma.17G255500,3.7826964521976204e-05
6243,Glyma.09G127300,3.7820208779261065e-05
6244,Glyma.07G021800,3.781992230310234e-05
6245,Glyma.13G202600,3.78190639223721e-05
6246,Glyma.08G049300,3.781750002345081e-05
6247,Glyma.10G227100,3.779464207292483e-05
6248,Glyma.13G308100,3.777064238766787e-05
6249,Glyma.11G118200,3.77658587246508e-05
6250,Glyma.13G078201,3.774661520702228e-05
6251,Glyma.02G289300,3.7743856938060125e-05
6252,Glyma.16G082000,3.774250368086783e-05
6253,Glyma.20G163600,3.774005076954927e-05
6254,Glyma.13G318500,3.773935869697328e-05
6255,Glyma.09G275500,3.7734855362559145e-05
6256,Glyma.11G037200,3.773441007601827e-05
6257,Glyma.14G194800,3.773030893784332e-05
6258,Glyma.07G121151,3.772805390362225e-05
6259,Glyma.10G132000,3.772324566957389e-05
6260,Glyma.07G144900,3.771273639443273e-05
6261,Glyma.12G204900,3.771257280348177e-05
6262,Glyma.04G076800,3.7705259557257454e-05
6263,Glyma.05G176167,3.769745303223367e-05
6264,Glyma.06G044800,3.76751734338407e-05
6265,Glyma.15G148350,3.766761179561795e-05
6266,Glyma.01G020300,3.766542351733047e-05
6267,Glyma.09G282300,3.766177337314555e-05
6268,Glyma.20G031600,3.766173718466454e-05
6269,Glyma.01G208000,3.766032370622745e-05
6270,Glyma.01G229300,3.765843007119697e-05
6271,Glyma.03G222400,3.7652611741648546e-05
6272,Glyma.12G105400,3.7652382441390654e-05
6273,Glyma.06G160900,3.7635685119491915e-05
6274,Glyma.03G225300,3.76352586899214e-05
6275,Glyma.19G092700,3.763362813663613e-05
6276,Glyma.06G036900,3.761260129149226e-05
6277,Glyma.20G201400,3.7599025614326487e-05
6278,Glyma.10G152600,3.759636950033686e-05
6279,Glyma.13G119700,3.756527153365099e-05
6280,Glyma.18G143600,3.756113773921905e-05
6281,Glyma.02G158350,3.755680781811086e-05
6282,Glyma.04G196700,3.755121170988207e-05
6283,Glyma.13G049000,3.752347445386322e-05
6284,Glyma.15G177400,3.7518407734549705e-05
6285,Glyma.19G045600,3.74936168196778e-05
6286,Glyma.01G055700,3.7483623342978105e-05
6287,Glyma.10G278800,3.747060861012056e-05
6288,Glyma.18G285100,3.746122585273794e-05
6289,Glyma.04G089300,3.745919797728715e-05
6290,Glyma.08G350400,3.7449074012373866e-05
6291,Glyma.06G303900,3.7434647679350325e-05
6292,Glyma.12G114200,3.7433115020558045e-05
6293,Glyma.05G079900,3.740692487316848e-05
6294,Glyma.12G026400,3.740586642369835e-05
6295,Glyma.01G125300,3.7399718720139446e-05
6296,Glyma.13G237400,3.739736473887429e-05
6297,Glyma.19G108300,3.739008269554462e-05
6298,Glyma.13G264000,3.738675612902738e-05
6299,Glyma.01G182600,3.73814077664741e-05
6300,Glyma.17G035200,3.736346864548577e-05
6301,Glyma.11G217000,3.735612552209139e-05
6302,Glyma.10G051800,3.735092733850296e-05
6303,Glyma.16G215000,3.734325397808033e-05
6304,Glyma.18G253800,3.733667381206952e-05
6305,Glyma.08G025400,3.7326269728551385e-05
6306,Glyma.13G100100,3.73210244960248e-05
6307,Glyma.08G163200,3.729695072595643e-05
6308,Glyma.14G152533,3.728808607540404e-05
6309,Glyma.02G007300,3.728562903501827e-05
6310,Glyma.04G234600,3.72782117166064e-05
6311,Glyma.02G292600,3.726844534660786e-05
6312,Glyma.11G175400,3.725318972580315e-05
6313,Glyma.14G063500,3.72508058066863e-05
6314,Glyma.17G159800,3.7241263184460626e-05
6315,Glyma.12G082100,3.724072369690929e-05
6316,Glyma.13G352600,3.721518926304042e-05
6317,Glyma.01G199800,3.721268746379915e-05
6318,Glyma.14G040500,3.72070207498181e-05
6319,Glyma.14G142500,3.7189052471397066e-05
6320,Glyma.13G297200,3.7187363601022495e-05
6321,Glyma.14G095500,3.718383658469017e-05
6322,Glyma.09G009700,3.717641006387614e-05
6323,Glyma.06G247702,3.716986680195186e-05
6324,Glyma.14G086200,3.7159548113384894e-05
6325,Glyma.14G171400,3.7148799916037425e-05
6326,Glyma.08G201100,3.7147199908745016e-05
6327,Glyma.03G121600,3.714696295181053e-05
6328,Glyma.19G141100,3.713609581109642e-05
6329,Glyma.02G019700,3.713609581109642e-05
6330,Glyma.08G346100,3.713464367420869e-05
6331,Glyma.10G199300,3.7130875556118e-05
6332,Glyma.06G106400,3.7130460621016825e-05
6333,Glyma.09G068000,3.712368009355189e-05
6334,Glyma.07G151800,3.7117985883993594e-05
6335,Glyma.13G198500,3.711377448830797e-05
6336,Glyma.12G151566,3.7110002343443834e-05
6337,Glyma.03G103500,3.7109399871672104e-05
6338,Glyma.12G111000,3.7102692256034016e-05
6339,Glyma.10G046700,3.7101114496826865e-05
6340,Glyma.02G157002,3.7098529763130495e-05
6341,Glyma.06G053300,3.709146839028202e-05
6342,Glyma.07G224400,3.706673732995346e-05
6343,Glyma.17G130200,3.706422360663688e-05
6344,Glyma.05G105400,3.70635392023615e-05
6345,Glyma.04G036600,3.706341240987629e-05
6346,Glyma.01G125800,3.705935080647965e-05
6347,Glyma.10G196200,3.705727367644536e-05
6348,Glyma.07G192100,3.7055284996447994e-05
6349,Glyma.19G149000,3.70322294135583e-05
6350,Glyma.02G010100,3.702865582654344e-05
6351,Glyma.14G150900,3.701303365921134e-05
6352,Glyma.18G171700,3.700732750474553e-05
6353,Glyma.12G053200,3.7002524552155756e-05
6354,Glyma.07G133300,3.6993215316077904e-05
6355,Glyma.02G188000,3.6984909048367353e-05
6356,Glyma.10G067302,3.697275135040641e-05
6357,Glyma.16G059801,3.696189490093966e-05
6358,Glyma.19G046000,3.694780278748502e-05
6359,Glyma.20G030700,3.6922011855159124e-05
6360,Glyma.16G120900,3.6921026717475354e-05
6361,Glyma.07G207300,3.6918098157800845e-05
6362,Glyma.19G083200,3.6917183660841776e-05
6363,Glyma.13G093932,3.691322641827001e-05
6364,Glyma.06G129000,3.690132497916739e-05
6365,Glyma.18G248700,3.6898498039480565e-05
6366,Glyma.13G197400,3.6888037938004846e-05
6367,Glyma.03G060701,3.688782997450392e-05
6368,Glyma.07G161066,3.687610829540823e-05
6369,Glyma.08G267800,3.687287369193842e-05
6370,Glyma.17G151000,3.6859437122528286e-05
6371,Glyma.01G134300,3.681752584175585e-05
6372,Glyma.08G065800,3.681461782462822e-05
6373,Glyma.10G108600,3.68032510551126e-05
6374,Glyma.01G027466,3.679563036223147e-05
6375,Glyma.10G237100,3.677323678909582e-05
6376,Glyma.14G187200,3.6757966209470655e-05
6377,Glyma.12G203000,3.674925517991297e-05
6378,Glyma.04G226800,3.674877304194446e-05
6379,Glyma.02G203500,3.674023496355525e-05
6380,Glyma.02G083200,3.6737377532777925e-05
6381,Glyma.05G135800,3.670073765781994e-05
6382,Glyma.15G015400,3.6695775089527696e-05
6383,Glyma.08G136800,3.6695667517277876e-05
6384,Glyma.17G205151,3.6689651830696895e-05
6385,Glyma.10G052300,3.668748658533236e-05
6386,Glyma.07G239200,3.667411451085832e-05
6387,Glyma.12G051300,3.667086792420595e-05
6388,Glyma.08G336300,3.6655414969863864e-05
6389,Glyma.03G023401,3.665387389979501e-05
6390,Glyma.14G010000,3.664917772556317e-05
6391,Glyma.17G229200,3.664083024161419e-05
6392,Glyma.12G186400,3.663698613757205e-05
6393,Glyma.08G340800,3.6621284313078615e-05
6394,Glyma.06G129650,3.661044733981916e-05
6395,Glyma.06G196000,3.66089317509467e-05
6396,Glyma.10G230500,3.6601490018344095e-05
6397,Glyma.19G241400,3.6591453554888385e-05
6398,Glyma.07G185500,3.6591374897027047e-05
6399,Glyma.20G241900,3.658220302235754e-05
6400,Glyma.12G041400,3.6581880771379835e-05
6401,Glyma.14G004000,3.655829802132864e-05
6402,Glyma.15G233600,3.655359310578808e-05
6403,Glyma.14G126950,3.6551053524794775e-05
6404,Glyma.10G292000,3.6549371944996414e-05
6405,Glyma.08G216500,3.654442781210082e-05
6406,Glyma.19G181550,3.6525099735693425e-05
6407,Glyma.01G187700,3.651072087455379e-05
6408,Glyma.03G163800,3.651045548544133e-05
6409,Glyma.05G102000,3.650950229248287e-05
6410,Glyma.18G244900,3.650019012905565e-05
6411,Glyma.07G065600,3.64804379010339e-05
6412,Glyma.07G163500,3.6480285866678754e-05
6413,Glyma.14G140500,3.647282121038876e-05
6414,Glyma.19G030400,3.646117167036019e-05
6415,Glyma.15G169200,3.646117167036019e-05
6416,Glyma.11G244700,3.6440496142587954e-05
6417,Glyma.15G165000,3.6428986691962676e-05
6418,Glyma.11G056300,3.6424763178153034e-05
6419,Glyma.11G037600,3.641234914204847e-05
6420,Glyma.17G060700,3.641177541648643e-05
6421,Glyma.05G236051,3.640983314875631e-05
6422,Glyma.11G018100,3.639220024880808e-05
6423,Glyma.18G145201,3.6391421569597805e-05
6424,Glyma.17G061200,3.6386766992321685e-05
6425,Glyma.05G011300,3.6356470350586484e-05
6426,Glyma.19G250400,3.635407770622412e-05
6427,Glyma.06G037000,3.6349563517125094e-05
6428,Glyma.09G094600,3.633896087614956e-05
6429,Glyma.08G275900,3.6331126885883224e-05
6430,Glyma.06G115800,3.633030991360109e-05
6431,Glyma.02G265700,3.631553539558399e-05
6432,Glyma.11G166300,3.630864050843473e-05
6433,Glyma.08G309551,3.63046650177805e-05
6434,Glyma.02G053851,3.626943243463522e-05
6435,Glyma.04G033600,3.626664574446895e-05
6436,Glyma.20G020033,3.626530144959475e-05
6437,Glyma.14G062200,3.626242313441812e-05
6438,Glyma.18G088800,3.6261669940239335e-05
6439,Glyma.19G215400,3.6252740558029956e-05
6440,Glyma.06G208700,3.62437792404654e-05
6441,Glyma.16G090700,3.6242414468091524e-05
6442,Glyma.09G033200,3.623588361315413e-05
6443,Glyma.13G357700,3.622485732324472e-05
6444,Glyma.15G091400,3.621748555740766e-05
6445,Glyma.02G256900,3.621105746372684e-05
6446,Glyma.08G182700,3.6200860161802156e-05
6447,Glyma.15G083200,3.618950525765164e-05
6448,Glyma.15G084200,3.618299580494537e-05
6449,Glyma.06G290700,3.618056616729299e-05
6450,Glyma.12G186851,3.616407717469273e-05
6451,Glyma.03G203500,3.61628142954323e-05
6452,Glyma.11G103400,3.615724026246086e-05
6453,Glyma.02G300900,3.6116386963426015e-05
6454,Glyma.13G265000,3.6113437303992685e-05
6455,Glyma.18G127100,3.61044903104033e-05
6456,Glyma.13G273800,3.610439102329835e-05
6457,Glyma.10G069700,3.610334453319892e-05
6458,Glyma.05G040900,3.609904618144381e-05
6459,Glyma.14G025000,3.608897165739104e-05
6460,Glyma.05G017700,3.608542632681984e-05
6461,Glyma.06G047800,3.608236226495817e-05
6462,Glyma.11G247600,3.607983649290875e-05
6463,Glyma.20G132000,3.607011860999484e-05
6464,Glyma.11G176315,3.6059679312438625e-05
6465,Glyma.10G246000,3.604951808058806e-05
6466,Glyma.17G034500,3.604909370163442e-05
6467,Glyma.06G288200,3.604305484196325e-05
6468,Glyma.06G083600,3.602762431420437e-05
6469,Glyma.01G007000,3.6006472301056074e-05
6470,Glyma.02G022000,3.600338109407519e-05
6471,Glyma.17G084900,3.5975491349070385e-05
6472,Glyma.11G025100,3.597303672686199e-05
6473,Glyma.16G083500,3.5965423673023055e-05
6474,Glyma.11G212700,3.5946060261739884e-05
6475,Glyma.20G207100,3.5932903253819004e-05
6476,Glyma.08G084800,3.592638267438619e-05
6477,Glyma.04G215200,3.592562044276718e-05
6478,Glyma.10G011100,3.5873768033221555e-05
6479,Glyma.12G072600,3.587212854450528e-05
6480,Glyma.12G103000,3.587080972656589e-05
6481,Glyma.05G040700,3.5845489274662994e-05
6482,Glyma.05G088800,3.584268721947335e-05
6483,Glyma.18G180800,3.583529568442298e-05
6484,Glyma.17G095800,3.579532444436137e-05
6485,Glyma.09G002700,3.5792603891463344e-05
6486,Glyma.08G290000,3.5790298011863425e-05
6487,Glyma.09G131100,3.5789134765576336e-05
6488,Glyma.04G051500,3.5778706840031556e-05
6489,Glyma.12G153001,3.5774292701718684e-05
6490,Glyma.12G038333,3.576965166191178e-05
6491,Glyma.13G046200,3.575944725204543e-05
6492,Glyma.12G079700,3.575216789909391e-05
6493,Glyma.05G023300,3.574274926134764e-05
6494,Glyma.10G170500,3.5741844102301486e-05
6495,Glyma.13G091300,3.5731834947433276e-05
6496,Glyma.10G049200,3.572852441007615e-05
6497,Glyma.14G016300,3.5702666102578244e-05
6498,Glyma.17G007450,3.569391070889088e-05
6499,Glyma.04G217100,3.568891935153225e-05
6500,Glyma.08G079900,3.5686768651433874e-05
6501,Glyma.18G123800,3.5672481564219714e-05
6502,Glyma.08G028500,3.5652442806265264e-05
6503,Glyma.06G123000,3.5650651978652563e-05
6504,Glyma.11G157200,3.565032052531813e-05
6505,Glyma.07G034500,3.564420399627766e-05
6506,Glyma.19G169000,3.5642825084882566e-05
6507,Glyma.10G289100,3.5641929451189976e-05
6508,Glyma.20G065900,3.564040583382778e-05
6509,Glyma.13G230100,3.562922350877565e-05
6510,Glyma.10G264100,3.562770117053285e-05
6511,Glyma.09G070000,3.562120990946603e-05
6512,Glyma.20G188900,3.560128521778007e-05
6513,Glyma.13G281900,3.558049780114277e-05
6514,Glyma.14G098000,3.557079395968939e-05
6515,Glyma.07G039500,3.556830066265309e-05
6516,Glyma.08G346900,3.556509381906347e-05
6517,Glyma.20G208000,3.556199584508523e-05
6518,Glyma.18G041000,3.555806261893027e-05
6519,Glyma.13G149200,3.554387522620116e-05
6520,Glyma.17G061500,3.553301881722126e-05
6521,Glyma.10G024300,3.5483743891687926e-05
